Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002480,16.73,B2,
10002481,15.15,B3,
10002482,14.71,C1,
10002483,15.47,B3,
10002484,11.11,D1,
10002486,11.82,D1,
10002488,10.5,D2,
10002489,14.13,C1,
10002491,10.95,D2,
10002492,10.25,D2,
10002494,18.85,A5,
10002497,20.39,A3,
10002498,11.64,D1,
10002499,19.74,A4,
10002500,11.07,D1,
10002501,4.28,F2,
10002502,15.31,B3,
10002503,9.52,D3,
10002504,6.6,E3,
10002505,14.93,C1,
10002506,15.26,B3,
10002507,5.66,F1,
10002508,14.49,C1,
10002509,9.72,D3,
10002511,19.07,A4,
10002512,9.82,D3,
10002513,12.64,C3,
10002514,8.6,E1,
10002515,4.26,F2,
10002517,16.82,B2,
10002518,3.41,F3,
10002519,15.21,B3,
10002520,6.28,E3,
10002521,9.18,D3,
10002522,15.01,B3,
10002523,15.01,B3,
10002524,6.11,E3,
10002525,6.79,E3,
10002526,4.73,F2,
10002527,3.1,F3,
10002528,20.61,A3,
10002529,10.7,D2,
10002530,18.68,A5,
10002532,16.78,B2,
10002533,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002534,12.97,C3,
10002535,13.97,C2,
10002536,3.38,F3,
10002537,6.15,E3,
10002538,12.77,C3,
10002539,15.85,B3,
10002540,19.99,A4,
10002541,15.12,B3,
10002542,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002544,14.38,C1,
10002547,9.66,D3,
10002548,11.31,D1,
10002549,16.69,B2,
10002550,4.09,F2,
10002551,6.72,E3,
10002553,13.32,C2,
10002555,13.48,C2,
10002556,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002557,20.54,A3,
10002558,16.59,B2,
10002559,13.24,C2,
10002561,14.03,C1,
10002562,11.19,D1,
10002563,3.27,F3,
10002564,12.49,C3,
10002565,11.24,D1,
10002566,20.97,A3,
10002567,12.6,C3,
10002568,11.37,D1,
10002572,16.43,B2,
10002573,11.74,D1,
10002575,10.07,D2,
10002578,3.83,F3,
10002579,15.67,B3,
10002580,10.05,D2,
10002582,19.43,A4,
10002583,16.76,B2,
10002584,12.34,C3,
10002586,14.3,C1,
10002587,10.17,D2,
10002588,16.13,B2,
10002589,9.15,D3,
10002590,10.92,D2,
10002591,14.5,C1,
10002592,14.33,C1,
10002593,10.07,D2,
10002596,15.12,B3,
10002597,7.72,E2,
10002602,12.13,C3,
10002605,15.2,B3,
10002607,20.05,A3,
10002608,12.83,C3,
10002612,12.86,C3,
10002615,15.35,B3,
10002616,20.48,A3,
10002617,13.93,C2,
10002620,17.56,B1,
10002621,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002622,7.57,E2,
10002623,11.74,D1,
10002629,19.1,A4,
10002633,11.54,D1,
10002637,15.67,B3,
10002638,7.19,E2,
10002639,14.54,C1,
10002645,12.73,C3,
10002646,10.15,D2,
10002649,14.31,C1,
10002651,10.99,D2,
10002652,15.09,B3,
10002656,9.47,D3,
10002658,9.46,D3,
10002907,13.71,C2,
10002935,14.62,C1,
10002952,15.0,B3,
10002955,16.32,B2,
10002957,13.57,C2,
10002969,12.07,C3,
10002973,12.11,C3,
10002980,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002995,12.47,C3,
10003006,13.55,C2,
10003082,15.83,B3,
10003092,14.91,C1,
10003096,20.58,A3,
10003101,7.57,E2,
10003102,7.59,E2,
10003106,16.48,B2,
10003109,12.17,C3,
10003115,9.35,D3,
10003118,5.7,F1,
10003119,13.31,C2,
10003145,11.72,D1,
10003150,9.46,D3,
10003418,1.86,G1,
10003427,13.57,C2,
10003428,15.25,B3,
10003438,12.84,C3,
10003440,7.29,E2,
10003441,17.32,B1,
10003460,13.03,C2,
10003461,17.22,B1,
10003466,19.23,A4,
10003479,13.56,C2,
10003480,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003486,9.93,D3,
10003490,13.32,C2,
10003494,19.34,A4,
10003562,20.17,A3,
10003575,19.94,A4,
10003613,11.92,D1,
10003637,10.84,D2,
