Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003922,20.16,A3,
10003944,13.82,C2,
10003947,15.86,B3,
10003948,11.97,D1,
10003950,14.66,C1,
10003960,13.87,C2,
10003962,17.45,B1,
10003964,13.77,C2,
10003967,15.4,B3,
10003973,13.0,C2,
10003977,18.3,A5,
10003985,13.02,C2,
10003504,19.94,A4,
10003505,10.74,D2,
10003507,2.28,G1,
10003508,14.22,C1,
10003510,14.22,C1,
10003511,14.72,C1,
10003513,13.33,C2,
10003514,14.8,C1,
10003515,16.01,B2,
10003517,15.75,B3,
10003518,9.4,D3,
10003519,11.92,D1,
10003520,18.79,A5,
10003522,19.76,A4,
10003523,15.11,B3,
10003528,1.11,G1,
10003529,15.2,B3,
10003530,21.3,A2,
10003531,21.76,A2,
10003532,14.84,C1,
10003533,9.13,D3,
10003534,19.71,A4,
10003535,14.06,C1,
10003536,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003537,20.23,A3,
10003540,19.12,A4,
10003541,2.81,G1,
10003542,19.86,A4,
10003545,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003546,16.17,B2,
10003547,13.24,C2,
10003548,11.55,D1,
10003551,11.99,D1,
10003552,10.05,D2,
10003553,20.99,A3,
10003554,19.26,A4,
10003555,8.74,E1,
10003556,11.6,D1,
10003557,15.0,B3,
10003559,15.11,B3,
10003560,19.18,A4,
10003561,14.76,C1,
