Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001562,11.41,D1,
10001566,20.83,A3,
10001575,13.11,C2,
10001577,0.6,G2,
10001579,7.49,E2,
10001582,11.83,D1,
10001583,15.15,B3,
10001584,18.15,A5,
10001586,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001592,21.72,A2,
10001593,9.88,D3,
10001599,14.26,C1,
10001603,14.84,C1,
10001606,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001616,13.62,C2,
10001629,19.49,A4,
10001635,8.42,E1,
10001636,15.82,B3,
10001637,12.49,C3,
10001640,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001646,15.46,B3,
10001651,11.85,D1,
10001676,11.28,D1,
10001677,10.68,D2,
10001684,14.86,C1,
10001685,15.35,B3,
