Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001221,20.51,A3,
10001222,4.75,F2,
10001231,10.87,D2,
10001238,8.45,E1,
10001240,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001241,10.97,D2,
10001246,8.44,E1,
10001250,2.02,G1,
10001252,14.87,C1,
10001254,11.57,D1,
10001261,12.77,C3,
10001263,16.58,B2,
10001272,11.46,D1,
10001276,12.95,C3,
10001292,16.82,B2,
10001298,7.61,E2,
10001309,13.27,C2,
10001310,12.15,C3,
10001314,18.86,A5,
10001331,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001334,9.56,D3,
10001338,15.35,B3,
10001343,19.98,A4,
10001347,5.43,F1,
10001355,18.89,A5,
10001370,2.49,G1,
10001379,15.16,B3,
10001380,10.67,D2,
10001385,15.45,B3,
10001394,20.22,A3,
10001397,18.89,A5,
10001398,11.19,D1,
10001404,14.18,C1,
10001409,20.86,A3,
10001412,20.04,A3,
10001420,13.42,C2,
10001425,9.77,D3,
10000623,11.25,D1,
10000624,13.22,C2,
10000625,10.2,D2,
10000626,14.18,C1,
10000628,1.2,G1,
10000629,10.11,D2,
10000631,15.41,B3,
10000632,14.88,C1,
10000634,10.52,D2,
10000635,9.17,D3,
10000636,9.09,D3,
10000638,21.03,A2,
10000639,12.75,C3,
10000640,17.0,B1,
10000641,14.69,C1,
10000642,12.55,C3,
10000643,20.35,A3,
10000646,9.47,D3,
10000647,19.12,A4,
10000648,14.45,C1,
10000649,11.46,D1,
10000650,14.28,C1,
10000652,16.43,B2,
10000654,9.85,D3,
10000655,10.04,D2,
10000656,5.05,F1,
10000657,10.65,D2,
10000659,19.19,A4,
10000660,14.23,C1,
10000662,3.8,F3,
10000663,8.21,E1,
10000664,16.97,B2,
10000665,10.89,D2,
10000666,10.67,D2,
10000667,10.98,D2,
10000668,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000671,19.32,A4,
10000672,14.62,C1,
10000673,13.42,C2,
10000674,17.08,B1,
10000675,15.01,B3,
10000676,13.85,C2,
10000677,19.64,A4,
10000678,11.04,D1,
10000679,19.97,A4,
10000680,16.1,B2,
10000681,9.92,D3,
10000685,14.73,C1,
10000686,19.02,A4,
10000689,15.49,B3,
10000690,10.48,D2,
10000691,15.76,B3,
10000692,9.44,D3,
10000695,21.78,A2,
10000696,18.4,A5,
10000697,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000701,10.46,D2,
10000703,11.84,D1,
10000705,16.16,B2,
10000707,13.07,C2,
10000708,18.89,A5,
10000709,9.85,D3,
10000710,10.17,D2,
10000714,16.76,B2,
10000715,10.01,D2,
10000716,12.24,C3,
10000717,20.83,A3,
10000718,10.42,D2,
10000719,6.24,E3,
10000721,21.16,A2,
10000722,15.59,B3,
10000723,10.38,D2,
10000724,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000725,15.39,B3,
10000726,12.12,C3,
10000727,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000729,9.52,D3,
10000730,19.33,A4,
10000731,12.02,C3,
10000732,2.56,G1,
10000733,10.6,D2,
10000734,20.48,A3,
10000738,14.35,C1,
10000739,14.18,C1,
10000740,10.83,D2,
10000741,14.06,C1,
10000743,10.1,D2,
10000745,7.2,E2,
10000746,8.38,E1,
10000747,12.11,C3,
10000748,11.3,D1,
10000749,14.73,C1,
10000750,11.66,D1,
10000751,8.47,E1,
10000753,12.27,C3,
10000754,10.76,D2,
10000755,14.4,C1,
10000756,14.31,C1,
10000757,7.48,E2,
10000761,18.78,A5,
10000763,15.12,B3,
10000764,13.38,C2,
10000765,10.56,D2,
10000766,12.31,C3,
10000767,20.42,A3,
10000769,16.22,B2,
10000773,8.78,E1,
10000776,20.05,A3,
10000777,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000778,20.77,A3,
10000780,15.19,B3,
10000781,11.02,D1,
10000782,13.56,C2,
10000783,8.76,E1,
10000784,14.7,C1,
10000785,8.04,E1,
10000786,19.3,A4,
10000787,15.28,B3,
10000790,9.56,D3,
10000791,16.28,B2,
10000792,8.31,E1,
10000793,14.75,C1,
10000794,10.35,D2,
10000796,11.5,D1,
10000797,12.44,C3,
10000798,16.58,B2,
10000799,20.21,A3,
10000800,17.05,B1,
10000801,19.97,A4,
10000802,10.36,D2,
10000803,8.62,E1,
10000804,14.89,C1,
10000805,13.24,C2,
10000806,15.74,B3,
10000807,12.14,C3,
10000808,3.53,F3,
10000809,11.42,D1,
10000810,13.87,C2,
10000811,19.91,A4,
10000812,17.18,B1,
10000813,15.8,B3,
10000814,14.35,C1,
10000815,18.72,A5,
10000818,5.85,F1,
10000819,10.81,D2,
10000820,11.5,D1,
10000822,7.24,E2,
10000824,3.69,F3,
10000825,10.31,D2,
10000827,14.02,C1,
10000828,15.37,B3,
10000830,10.96,D2,
10000831,13.26,C2,
10000832,10.14,D2,
10000834,20.54,A3,
10000835,11.15,D1,
10000836,20.3,A3,
10000839,15.73,B3,
10000840,6.55,E3,
10000841,20.2,A3,
10000843,11.47,D1,
10000845,16.15,B2,
10000846,11.42,D1,
10000847,14.75,C1,
10000848,17.65,B1,
10000850,6.48,E3,
10000851,12.83,C3,
10000852,10.61,D2,
10000854,12.48,C3,
10000855,3.6,F3,
10000856,16.57,B2,
10000857,13.7,C2,
10000858,10.15,D2,
10000860,15.96,B3,
10000861,21.3,A2,
10000862,19.94,A4,
10000863,13.95,C2,
10000864,10.55,D2,
10000865,14.87,C1,
10000866,14.5,C1,
10000867,11.26,D1,
10000868,8.83,E1,
10000869,15.42,B3,
10000871,5.69,F1,
10000872,14.1,C1,
10000873,10.67,D2,
10000874,13.04,C2,
10000875,5.79,F1,
10000877,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000878,10.28,D2,
10000879,6.39,E3,
10000880,11.83,D1,
10000881,20.58,A3,
10000882,15.71,B3,
10000883,14.99,C1,
10000884,9.65,D3,
10000886,17.03,B1,
10000887,19.45,A4,
10000889,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000890,5.55,F1,
10000892,14.18,C1,
10000893,20.72,A3,
10000894,19.02,A4,
10000895,16.05,B2,
10000896,15.23,B3,
10000897,13.19,C2,
10000899,4.78,F2,
10000900,11.84,D1,
10000901,11.09,D1,
10000902,7.34,E2,
10000904,13.94,C2,
10000905,15.88,B3,
10000907,8.84,E1,
10000908,14.79,C1,
10000909,10.33,D2,
10000911,13.96,C2,
10000916,14.27,C1,
10000917,15.53,B3,
10000918,12.97,C3,
