Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001558,21.52,A2,
10001559,11.72,D1,
10001560,5.45,F1,
10001563,10.68,D2,
10001564,10.28,D2,
10001565,14.49,C1,
10001567,13.99,C2,
10001568,12.12,C3,
10001569,12.01,C3,
10001570,7.68,E2,
10001571,15.33,B3,
10001572,11.83,D1,
10001573,13.25,C2,
10001574,11.78,D1,
10001576,15.26,B3,
10001578,14.19,C1,
10001580,11.89,D1,
10001581,7.24,E2,
10001585,15.69,B3,
10001587,17.74,B1,
10001588,21.69,A2,
10001589,10.37,D2,
10001590,15.91,B3,
10001591,13.72,C2,
10001594,19.62,A4,
10001595,4.12,F2,
10001596,4.63,F2,
10001597,10.6,D2,
10001598,9.29,D3,
10001600,11.41,D1,
10001601,11.91,D1,
10001602,7.59,E2,
10001604,10.7,D2,
10001605,13.24,C2,
10001607,16.71,B2,
10001608,15.71,B3,
10001609,20.26,A3,
10001610,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001612,12.56,C3,
10001613,11.06,D1,
10001614,10.21,D2,
10001615,16.32,B2,
10001617,13.82,C2,
10001618,13.49,C2,
10001619,10.83,D2,
10001621,17.54,B1,
10001622,16.34,B2,
10001623,13.93,C2,
10001624,14.36,C1,
10001625,13.13,C2,
10001626,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001627,9.78,D3,
10001628,21.87,A2,
10001630,10.99,D2,
10001631,15.35,B3,
10001632,12.52,C3,
10001633,13.46,C2,
10001634,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001638,20.6,A3,
10001639,16.28,B2,
10001641,13.28,C2,
10001643,10.73,D2,
10001644,4.95,F2,
10001645,17.39,B1,
10001647,10.78,D2,
10001648,13.91,C2,
10001649,11.94,D1,
10001650,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001653,13.34,C2,
10001654,7.69,E2,
10001655,14.16,C1,
10001656,15.03,B3,
10001657,12.9,C3,
10001658,16.08,B2,
10001659,14.13,C1,
10001660,3.53,F3,
10001661,15.95,B3,
10001662,15.34,B3,
10001663,20.18,A3,
10001664,19.03,A4,
10001665,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001666,19.93,A4,
10001667,9.28,D3,
10001668,11.23,D1,
10001669,5.05,F1,
10001671,16.32,B2,
10001672,9.85,D3,
10001673,20.08,A3,
10001674,14.06,C1,
10001675,14.38,C1,
10001678,13.26,C2,
10001679,14.93,C1,
10001681,14.59,C1,
10001682,11.49,D1,
10001683,13.26,C2,
10001686,10.09,D2,
10001687,15.05,B3,
10001688,12.31,C3,
10001689,16.25,B2,
10001691,15.77,B3,
10002165,11.18,D1,
10002174,13.81,C2,
10002175,16.31,B2,
10002176,15.88,B3,
10002179,14.74,C1,
10002187,14.11,C1,
10002188,11.71,D1,
10002190,11.7,D1,
10002191,14.66,C1,
10002227,9.24,D3,
10002229,10.52,D2,
10002231,20.49,A3,
10002241,9.48,D3,
10002242,14.15,C1,
10002245,13.07,C2,
10002247,11.68,D1,
10002253,11.84,D1,
10002254,13.42,C2,
10002260,12.42,C3,
10002261,10.27,D2,
10002666,11.97,D1,
10002669,3.06,F3,
10002674,10.35,D2,
10002675,9.63,D3,
10002679,13.99,C2,
10002684,14.97,C1,
10002685,10.91,D2,
10002687,16.09,B2,
10002693,10.47,D2,
10002694,15.69,B3,
10002695,14.1,C1,
10002710,15.72,B3,
10002713,11.84,D1,
10002716,12.12,C3,
10002717,4.83,F2,
10002726,12.15,C3,
