Student_ID,Course_Grade_Point,Overall_Grade,Warning
10002849,15.14,B3,
10002850,14.07,C1,
10002851,8.6,E1,
10002853,10.6,D2,
10002854,12.61,C3,
10002856,11.41,D1,
10002857,14.16,C1,
10002858,14.95,C1,
10002861,3.63,F3,
10002863,2.51,G1,
10002864,7.97,E2,
10002865,19.88,A4,
10002866,9.39,D3,
10002867,14.52,C1,
10002869,11.25,D1,
10002870,14.99,C1,
10002871,7.34,E2,
10002872,9.02,D3,
10002873,13.72,C2,
10002874,14.73,C1,
10002875,11.05,D1,
10002876,14.57,C1,
10002877,13.37,C2,
10002878,13.81,C2,
10002880,20.41,A3,
10002882,15.46,B3,
10002885,15.06,B3,
10002887,11.49,D1,
10002888,15.12,B3,
10002891,6.95,E3,
10002892,11.46,D1,
10002893,14.79,C1,
10002894,15.62,B3,
10002896,16.54,B2,
10002897,8.39,E1,
10002898,15.15,B3,
10002899,10.17,D2,
10002900,9.62,D3,
10002902,8.36,E1,
10002903,7.47,E2,
10002904,11.93,D1,
10002905,16.85,B2,
10002906,14.61,C1,
10002908,14.96,C1,
10002909,12.64,C3,
10002910,15.41,B3,
10002913,7.64,E2,
10002914,20.49,A3,
10002915,20.38,A3,
10002916,11.34,D1,
10002918,9.84,D3,
10002919,9.52,D3,
10002920,15.22,B3,
10002921,10.36,D2,
10002922,14.41,C1,
10002923,10.83,D2,
10002924,20.44,A3,
10002925,9.77,D3,
10002926,16.38,B2,
10002927,11.8,D1,
10002928,9.41,D3,
10002929,8.24,E1,
10002930,15.33,B3,
10002932,20.92,A3,
10002933,8.63,E1,
10002934,18.62,A5,
10002936,12.92,C3,
10002937,4.57,F2,
10002938,19.41,A4,
10002940,9.83,D3,
10002941,8.26,E1,
10002942,7.56,E2,
10002943,18.73,A5,
10002944,18.94,A5,
10002945,20.22,A3,
10002946,17.29,B1,
10002947,12.16,C3,
10002950,16.98,B2,
10002951,14.4,C1,
10002953,7.95,E2,
10002954,5.83,F1,
10002956,13.31,C2,
10002958,8.67,E1,
10002959,8.9,E1,
10002960,9.36,D3,
10002962,16.28,B2,
10002963,11.94,D1,
10002964,20.09,A3,
10002965,19.57,A4,
10002967,15.8,B3,
10002970,9.82,D3,
10002971,8.86,E1,
10002972,19.42,A4,
10002974,21.48,A2,
10002975,17.29,B1,
10002976,7.57,E2,
10002977,2.62,G1,
10002978,14.13,C1,
10002979,19.99,A4,
10002981,3.6,F3,
10002982,7.13,E2,
10002983,14.23,C1,
10002984,20.39,A3,
10002985,5.16,F1,
10002988,13.69,C2,
10002989,11.11,D1,
10002991,15.82,B3,
10002992,20.94,A3,
10002993,15.16,B3,
10002997,7.71,E2,
10002998,15.76,B3,
10002999,12.6,C3,
10003000,19.87,A4,
10003001,6.06,E3,
10003002,12.05,C3,
10003005,19.0,A4,
10003007,12.35,C3,
10003008,13.0,C2,
10003009,9.41,D3,
10003011,14.83,C1,
10003013,20.39,A3,
10003014,14.13,C1,
10003015,2.43,G1,
10003016,14.13,C1,
10003017,15.98,B3,
10003018,8.15,E1,
10003019,17.09,B1,
10003020,9.19,D3,
10003022,21.29,A2,
10003023,8.52,E1,
10003026,19.4,A4,
10003027,16.26,B2,
10003028,10.67,D2,
10003031,14.38,C1,
10003032,19.69,A4,
10003034,14.6,C1,
10003035,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003037,19.14,A4,
10003038,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003039,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003041,13.35,C2,
10003042,18.53,A5,
10003043,13.89,C2,
10003044,20.68,A3,
10003045,8.13,E1,
10003048,16.31,B2,
10003049,15.27,B3,
10003050,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003051,1.83,G1,
10003052,11.02,D1,
10003053,7.43,E2,
10003054,8.54,E1,
10003055,12.78,C3,
10003056,16.05,B2,
10003058,15.09,B3,
10003059,15.74,B3,
10003060,19.71,A4,
10003062,15.22,B3,
10003063,16.44,B2,
10003064,19.69,A4,
10003066,16.21,B2,
10003067,12.37,C3,
10003070,19.22,A4,
10003074,7.78,E2,
10003075,12.61,C3,
10003076,17.29,B1,
10003077,14.95,C1,
10003078,8.95,E1,
10003079,6.97,E3,
10003081,21.12,A2,
10003083,9.66,D3,
10003084,12.73,C3,
10003085,13.56,C2,
10003086,0.72,G2,
10003087,6.21,E3,
10003088,15.46,B3,
10003089,9.58,D3,
10003090,17.17,B1,
10003091,12.76,C3,
10003094,14.46,C1,
10003097,14.32,C1,
10003100,13.44,C2,
10003103,17.03,B1,
10003104,8.97,E1,
10003105,14.85,C1,
10003107,14.53,C1,
10003108,13.06,C2,
10003110,16.77,B2,
10003111,13.13,C2,
10003112,12.15,C3,
10003116,11.25,D1,
10003117,21.77,A2,
10003121,9.08,D3,
10003122,5.67,F1,
10003123,11.43,D1,
10003124,11.74,D1,
10003125,9.44,D3,
10003126,15.98,B3,
10003128,11.27,D1,
10003129,9.16,D3,
10003130,20.01,A3,
10003131,11.57,D1,
10003132,11.28,D1,
10003133,15.31,B3,
10003135,20.2,A3,
10003136,7.91,E2,
10003138,13.7,C2,
10003140,6.51,E3,
10003141,13.08,C2,
10003143,15.78,B3,
10003146,11.53,D1,
10003147,10.21,D2,
10003148,13.83,C2,
10003149,15.3,B3,
10003151,9.64,D3,
10003153,15.77,B3,
10003154,19.61,A4,
10003155,19.7,A4,
10003157,5.21,F1,
10003158,20.47,A3,
10003159,7.7,E2,
10003160,19.86,A4,
10003161,14.98,C1,
10003162,14.37,C1,
10003163,16.16,B2,
10003165,13.56,C2,
10003167,9.25,D3,
10003169,16.49,B2,
10003171,19.12,A4,
10003173,11.6,D1,
10003174,10.67,D2,
10003176,5.7,F1,
10003177,16.28,B2,
10003179,12.17,C3,
10003180,11.72,D1,
10003182,14.98,C1,
10003184,16.2,B2,
10003185,7.56,E2,
10003186,16.8,B2,
10003188,9.86,D3,
10003191,15.23,B3,
10003192,11.83,D1,
10003194,14.14,C1,
10003195,10.09,D2,
10003198,5.78,F1,
10003199,12.5,C3,
10003200,17.19,B1,
10003202,14.13,C1,
10003203,9.29,D3,
10003204,9.95,D3,
10003205,9.14,D3,
10003207,10.79,D2,
10003208,9.57,D3,
10003209,14.31,C1,
10003210,10.43,D2,
10003212,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10003213,11.36,D1,
