Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001426,12.09,C3,
10001427,15.49,B3,
10001428,14.31,C1,
10001429,13.6,C2,
10001430,15.78,B3,
10001432,14.18,C1,
10001434,14.85,C1,
10001435,13.41,C2,
10001437,15.03,B3,
10001438,10.43,D2,
10001439,20.62,A3,
10001440,11.34,D1,
10001441,20.52,A3,
10001444,11.35,D1,
10001445,12.46,C3,
10001446,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001447,11.0,D1,
10001448,15.01,B3,
10001449,21.18,A2,
10001450,15.12,B3,
10001451,9.65,D3,
10001452,13.64,C2,
10001453,8.4,E1,
10001454,12.04,C3,
10001455,6.2,E3,
10001456,9.92,D3,
10001457,13.96,C2,
10001458,10.88,D2,
10001459,14.52,C1,
10001460,9.49,D3,
10001462,20.44,A3,
10001463,12.55,C3,
10001464,14.11,C1,
10001466,10.91,D2,
10001467,12.41,C3,
10001468,12.11,C3,
10001469,10.27,D2,
10001470,13.05,C2,
10001471,10.28,D2,
10001472,12.22,C3,
10001473,20.1,A3,
10001474,5.91,F1,
10001475,12.09,C3,
10001476,15.52,B3,
10001477,15.49,B3,
10001478,12.95,C3,
10001480,17.0,B1,
10001482,4.45,F2,
10001483,10.64,D2,
10001484,15.89,B3,
10001486,14.86,C1,
10001488,10.46,D2,
10001489,17.26,B1,
10001490,16.81,B2,
10001491,13.75,C2,
10001492,16.26,B2,
10001493,10.89,D2,
10001495,13.84,C2,
10001496,20.22,A3,
10001497,19.28,A4,
10001498,15.16,B3,
10001500,8.16,E1,
10001501,14.17,C1,
10001502,8.39,E1,
10001504,14.75,C1,
10001505,14.72,C1,
10001506,12.35,C3,
10001507,19.12,A4,
10001509,15.51,B3,
10001511,15.61,B3,
10001512,12.61,C3,
10001515,11.99,D1,
10001516,19.07,A4,
10001518,16.73,B2,
10001519,21.07,A2,
10001521,14.91,C1,
10001522,21.08,A2,
10001523,8.0,E1,
10001524,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001525,15.53,B3,
10001526,14.09,C1,
10001528,7.4,E2,
10001529,9.66,D3,
10001530,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001531,9.61,D3,
10001534,2.47,G1,
10001536,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001537,10.37,D2,
10001538,8.98,E1,
10001540,20.29,A3,
10001541,20.18,A3,
10001542,17.29,B1,
10001543,10.11,D2,
10001545,11.76,D1,
10001546,6.36,E3,
10001547,20.38,A3,
10001548,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001549,15.42,B3,
10001551,10.91,D2,
10001553,14.97,C1,
10001554,16.8,B2,
10001555,14.21,C1,
10001556,14.58,C1,
10001557,8.17,E1,
10002055,10.61,D2,
10002058,12.61,C3,
10002067,7.8,E2,
10002075,9.34,D3,
10002084,6.09,E3,
10002092,19.53,A4,
10002097,13.39,C2,
10002103,10.88,D2,
10002115,6.88,E3,
10002118,20.84,A3,
10002132,15.27,B3,
10002137,15.51,B3,
10002140,12.94,C3,
10002147,10.98,D2,
10002157,8.11,E1,
10002609,11.52,D1,
10002610,18.44,A5,
10002611,8.15,E1,
10002613,14.77,C1,
10002614,10.48,D2,
10002618,8.58,E1,
10002624,19.06,A4,
10002627,3.03,F3,
10002634,12.59,C3,
10002640,6.2,E3,
10002647,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10002659,9.88,D3,
