Student_ID,Course_Grade_Point,Overall_Grade,Warning
10003121,13.12,C2,
10003122,5.97,F1,
10003123,12.73,C3,
10003124,10.25,D2,
10003125,8.34,E1,
10003126,15.21,B3,
10003128,11.06,D1,
10003129,8.97,E1,
10003130,18.96,A5,
10003131,10.4,D2,
10003132,11.73,D1,
10003133,17.0,B1,
10003135,19.87,A4,
10003136,6.38,E3,
10003138,16.66,B2,
10003140,2.2,G1,
10003141,15.71,B3,
10003143,15.65,B3,
10003146,14.65,C1,
10003147,11.81,D1,
10003148,16.44,B2,
10003149,15.25,B3,
10003151,11.83,D1,
10003153,15.67,B3,
10003154,20.48,A3,
10003155,21.27,A2,
10003157,1.53,G1,
10003158,20.75,A3,
10003159,8.39,E1,
10003160,18.86,A5,
10003161,12.9,C3,
10003162,12.85,C3,
10003163,16.49,B2,
