Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000001,8.76,E1,
10000002,20.27,A3,
10000003,14.69,C1,
10000004,15.05,B3,
10000005,12.84,C3,
10000007,4.65,F2,
10000009,12.27,C3,
10000010,21.01,A2,
10000012,9.34,D3,
10000013,19.97,A4,
10000015,12.27,C3,
10000016,10.8,D2,
10000017,16.32,B2,
10000020,19.59,A4,
10000021,12.29,C3,
10000024,15.04,B3,
10000026,14.89,C1,
10000027,20.29,A3,
10000028,19.96,A4,
10000029,9.32,D3,
10000030,10.49,D2,
10000031,11.21,D1,
10000032,14.29,C1,
10000033,10.33,D2,
10000034,0.84,G2,
10000035,16.65,B2,
10000036,11.0,D1,
10000037,12.73,C3,
10000038,9.7,D3,
10000039,1.59,G1,
10000041,14.06,C1,
10000043,14.47,C1,
10000044,13.67,C2,
10000045,19.76,A4,
10000046,15.4,B3,
10000048,16.65,B2,
10000049,9.67,D3,
10000050,16.21,B2,
10000051,12.88,C3,
10000052,12.58,C3,
10000053,16.1,B2,
10000054,2.39,G1,
10000055,12.39,C3,
10000056,10.81,D2,
10000057,13.45,C2,
10000058,9.27,D3,
10000059,14.27,C1,
10000060,15.95,B3,
10000061,5.3,F1,
10000062,10.52,D2,
10000064,9.14,D3,
10000065,11.38,D1,
10000066,10.05,D2,
10000067,15.14,B3,
10000068,19.38,A4,
10000069,15.23,B3,
10000072,2.57,G1,
10000073,2.79,G1,
10000074,14.54,C1,
10000075,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000078,14.55,C1,
10000079,15.87,B3,
10000080,15.45,B3,
