Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001225,5.864999999999999,F1,
10001237,10.4305,D2,
10001248,1.8859999999999997,G1,
10001259,6.7965,E3,
10001282,14.984499999999999,C1,
10001283,2.5414999999999996,G1,
10001285,10.258,D2,
10001294,6.4055,E3,
10001296,12.017499999999998,C3,
10001297,10.269499999999999,D2,
10001299,7.716499999999999,E2,
10001300,9.936,D3,
10001311,3.3695,F3,
10001317,3.2314999999999996,F3,
10001321,6.669999999999999,E3,
10001329,0.5405,G2,
10001332,16.2725,B2,
10001342,6.9575,E3,
10001346,12.604,C3,
10001349,16.6635,B2,
10001351,6.991999999999999,E3,
10001395,15.686,B3,
10001396,4.83,F2,
10001399,7.210499999999999,E2,
10001402,7.2795,E2,
10001408,6.0489999999999995,E3,
10001417,12.719,C3,
10001423,8.9355,E1,
10001438,3.036,F3,
10001455,4.5195,F2,
10001482,9.613999999999999,D3,
10001534,11.166500000000001,D1,
10001546,3.9099999999999997,F3,
10001557,9.395499999999998,D3,
10001560,10.487999999999998,D2,
10001568,14.006999999999998,C1,
10001581,2.6219999999999994,G1,
10001595,4.438999999999999,F2,
10001596,9.66,D3,
10001597,14.731499999999999,C1,
10001598,13.0985,C2,
10001602,2.9324999999999997,G1,
10001634,4.714999999999999,F2,
10001644,2.392,G1,
10001660,2.3804999999999996,G1,
10001669,10.545499999999999,D2,
10001672,11.971499999999999,D1,
10001686,11.6495,D1,
