Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001222,10.165999999999999,D2,
10001238,13.431999999999999,C2,
10001246,12.500499999999999,C3,
10001250,6.0375,E3,
10001298,13.431999999999999,C2,
10001347,4.7379999999999995,F2,
10001370,8.705499999999999,E1,
10000628,2.1965,G1,
10000656,8.096,E1,
10000662,10.3385,D2,
10000663,6.762,E3,
10000719,6.946,E3,
10000732,7.727999999999999,E2,
10000745,4.577,F2,
10000746,13.8805,C2,
10000751,2.5185,G1,
10000757,10.212,D2,
10000773,6.8885,E3,
10000783,14.5245,C1,
10000785,13.478,C2,
10000792,13.11,C2,
10000803,11.626499999999998,D1,
10000808,8.1535,E1,
10000818,3.2199999999999998,F3,
10000822,1.3569999999999998,G1,
10000824,11.511499999999998,D1,
10000840,7.014999999999999,E2,
10000850,2.4494999999999996,G1,
10000855,12.443,C3,
10000868,13.155999999999999,C2,
10000871,3.1854999999999998,F3,
10000875,3.8295,F3,
10000879,9.820999999999998,D3,
10000890,10.280999999999999,D2,
10000899,11.845,D1,
10000902,8.556,E1,
10000907,10.764,D2,
10000919,1.2765,G1,
10000923,1.9665,G1,
10000954,9.729000000000001,D3,
10000955,7.4174999999999995,E2,
10000964,4.9334999999999996,F2,
10000968,2.8405,G1,
10000971,6.968999999999999,E3,
10000975,11.0975,D1,
10000981,3.7489999999999997,F3,
10000991,10.855999999999998,D2,
10001002,10.085499999999998,D2,
10001005,14.190999999999999,C1,
10001007,6.4285,E3,
10001008,10.3385,D2,
10001017,11.799,D1,
10001021,7.659,E2,
10001023,5.175,F1,
10001028,5.795999999999999,F1,
10001033,2.1275,G1,
10001038,3.9444999999999997,F3,
