Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000129,7.175999999999999,E2,
10000131,8.8895,E1,
10000132,5.888,F1,
10000142,3.7604999999999995,F3,
10000148,1.6789999999999998,G1,
10000160,5.4395,F1,
10000161,9.3035,D3,
10000165,3.9905,F3,
10000166,4.714999999999999,F2,
10000176,2.9555,G1,
10000180,15.2145,B3,
10000183,11.200999999999999,D1,
10000194,12.281999999999998,C3,
10000196,9.429999999999998,D3,
10000197,4.2435,F2,
10000203,7.624499999999999,E2,
10000215,4.2665,F2,
10000219,2.7139999999999995,G1,
10000226,4.427499999999999,F2,
10000228,3.105,F3,
10000233,9.292,D3,
10000242,5.9225,F1,
10000247,6.946,E3,
10000253,2.6565,G1,
10000262,10.649,D2,
10000269,4.048,F2,
10000275,13.075499999999998,C2,
10000276,8.866499999999998,E1,
10000287,2.6565,G1,
10000292,10.235,D2,
10000293,10.683499999999999,D2,
10000300,7.635999999999999,E2,
10000306,7.635999999999999,E2,
10000318,10.787,D2,
10000333,6.9805,E3,
10000343,3.726,F3,
10000348,7.773999999999999,E2,
10000353,10.12,D2,
10000354,6.4285,E3,
10000356,12.396999999999998,C3,
10000358,12.834,C3,
10000360,9.119499999999999,D3,
10000367,12.466,C3,
10000370,10.235,D2,
10000378,7.911999999999999,E2,
10000385,9.3495,D3,
10000387,6.3595,E3,
10000389,4.255,F2,
10000395,12.4775,C3,
10000423,9.9475,D3,
10000430,13.454999999999998,C2,
10000431,11.603499999999999,D1,
10000436,6.727499999999999,E3,
10000443,12.4315,C3,
10000445,11.8565,D1,
10000467,13.3745,C2,
10000474,2.6219999999999994,G1,
10000476,9.2805,D3,
