Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001558,20.89,A3,
10001559,12.92,C3,
10001560,5.21,F1,
10001563,10.77,D2,
10001564,10.6,D2,
10001565,15.01,B3,
10001567,14.18,C1,
10001568,8.88,E1,
10001569,10.39,D2,
10001570,7.96,E2,
10001571,16.4,B2,
10001572,7.95,E2,
10001573,16.14,B2,
10001574,10.5,D2,
10001576,15.0,B3,
10001578,11.16,D1,
10001580,11.82,D1,
10001581,4.37,F2,
10001585,15.95,B3,
10001587,14.24,C1,
10001588,20.45,A3,
10001589,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001590,13.14,C2,
10001591,12.84,C3,
10001594,20.28,A3,
10001595,6.94,E3,
10001596,9.42,D3,
10001597,13.07,C2,
10001598,12.73,C3,
10001600,12.61,C3,
10001601,11.92,D1,
10001602,6.16,E3,
10001604,9.5,D3,
10001605,12.12,C3,
10001607,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001608,16.07,B2,
10001609,18.37,A5,
10001610,18.98,A5,
10001612,13.25,C2,
10001613,9.38,D3,
10001614,12.46,C3,
10001615,13.05,C2,
10001617,14.81,C1,
10001618,16.38,B2,
10001619,9.51,D3,
10001621,16.19,B2,
10001622,15.31,B3,
10001623,15.59,B3,
10001624,17.99,B1,
10001625,12.56,C3,
10001626,12.7,C3,
10001627,11.62,D1,
10001628,20.82,A3,
10001630,12.75,C3,
10001631,14.36,C1,
10001632,11.79,D1,
10001633,13.31,C2,
10001634,6.15,E3,
10001638,18.71,A5,
10001639,16.81,B2,
10001641,8.95,E1,
10001643,9.53,D3,
10001644,1.4,G1,
10001645,16.7,B2,
10001647,8.5,E1,
10001648,14.88,C1,
10001649,11.18,D1,
10001650,8.72,E1,
10001653,12.69,C3,
10001654,7.75,E2,
10001655,14.64,C1,
10001656,14.13,C1,
10001657,13.66,C2,
10001658,16.78,B2,
10001659,12.71,C3,
10001660,7.39,E2,
10001661,16.62,B2,
10001662,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001663,19.5,A4,
10001664,21.19,A2,
10001665,14.7,C1,
10001666,21.34,A2,
10001667,10.89,D2,
10001668,10.79,D2,
10001669,4.16,F2,
10001671,17.08,B1,
10001672,13.57,C2,
10001673,20.19,A3,
10001674,16.86,B2,
10001675,17.07,B1,
10001678,10.23,D2,
10001679,15.42,B3,
10001681,13.64,C2,
10001682,11.77,D1,
10001683,16.05,B2,
10001686,12.79,C3,
10001687,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10001688,12.1,C3,
10001689,17.06,B1,
10001691,14.08,C1,
