Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001221,19.26,A4,
10001222,4.58,F2,
10001231,9.44,D3,
10001238,11.44,D1,
10001240,14.74,C1,
10001241,12.5,C3,
10001246,9.67,D3,
10001250,1.94,G1,
10001252,16.23,B2,
10001254,13.2,C2,
10001261,11.08,D1,
10001263,15.59,B3,
10001272,9.86,D3,
10001276,10.65,D2,
10001292,12.84,C3,
10001298,10.01,D2,
10001309,12.18,C3,
10001310,10.68,D2,
10000623,10.3,D2,
10000624,10.97,D2,
10000625,8.73,E1,
10000626,13.63,C2,
10000628,2.73,G1,
10000629,12.55,C3,
10000631,15.91,B3,
10000632,17.29,B1,
10000634,12.84,C3,
10000635,14.66,C1,
10000636,12.84,C3,
10000638,20.36,A3,
10000639,15.83,B3,
10000640,12.05,C3,
10000641,12.77,C3,
10000642,13.08,C2,
10000643,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000646,12.05,C3,
10000647,20.0,A3,
10000648,15.84,B3,
10000649,10.39,D2,
10000650,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000652,15.25,B3,
10000654,11.73,D1,
10000655,10.68,D2,
10000656,3.38,F3,
10000657,8.44,E1,
10000659,19.47,A4,
10000660,13.1,C2,
10000662,9.81,D3,
10000663,4.16,F2,
10000664,16.19,B2,
10000665,11.39,D1,
10000666,11.78,D1,
10000667,11.39,D1,
10000668,16.08,B2,
10000671,19.18,A4,
10000672,14.85,C1,
10000673,14.09,C1,
10000674,15.31,B3,
10000675,12.67,C3,
10000676,14.19,C1,
10000677,19.48,A4,
10000678,12.03,C3,
10000679,20.04,A3,
10000680,14.25,C1,
10000681,10.6,D2,
10000685,15.73,B3,
10000686,21.57,A2,
10000689,13.79,C2,
10000690,11.2,D1,
10000691,16.49,B2,
10000692,10.22,D2,
10000695,NP,NP,NO PAPER - FOLLOW UP REQUIRED
10000696,19.25,A4,
10000697,12.93,C3,
10000701,12.6,C3,
10000703,10.88,D2,
10000705,15.36,B3,
