Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000113,14.0415,C1,
10000131,5.06,F1,
10000165,5.7155,F1,
10000176,2.9669999999999996,G1,
10000196,3.3465,F3,
10000197,8.348999999999998,E1,
10000213,10.085499999999998,D2,
10000215,7.3255,E2,
10000219,8.119,E1,
10000226,6.117999999999999,E3,
10000228,5.1635,F1,
10000233,12.983499999999998,C3,
10000242,6.290499999999999,E3,
10000247,0.9199999999999999,G2,
10000253,3.8985,F3,
10000254,12.4545,C3,
10000260,5.6579999999999995,F1,
10000262,6.9805,E3,
10000269,10.487999999999998,D2,
10000276,6.0489999999999995,E3,
10000287,7.049499999999999,E2,
10000292,7.2219999999999995,E2,
10000293,11.718499999999999,D1,
10000294,5.313,F1,
10000300,8.51,E1,
10000306,7.497999999999999,E2,
10000318,3.1165,F3,
10000319,12.488999999999999,C3,
10000333,10.2465,D2,
10000340,7.589999999999999,E2,
10000342,10.235,D2,
10000343,8.498499999999998,E1,
10000348,7.520999999999999,E2,
10000352,2.1965,G1,
10000353,6.290499999999999,E3,
10000354,4.3125,F2,
10000356,4.162999999999999,F2,
10000360,6.715999999999999,E3,
10000367,7.359999999999999,E2,
10000378,9.8325,D3,
10000381,9.959,D3,
10000383,2.5875,G1,
10000385,4.1285,F2,
10000389,5.577499999999999,F1,
10000395,10.004999999999999,D2,
10000421,3.4614999999999996,F3,
10000422,11.994499999999999,D1,
10000423,5.8305,F1,
10000431,12.0405,C3,
10000436,6.693,E3,
10000476,9.1425,D3,
10000704,6.3595,E3,
10000712,13.202,C2,
10000768,7.843,E2,
10000849,11.776,D1,
10000931,15.754999999999997,B3,
10000932,0.3565,G3,
10000969,14.006999999999998,C1,
10001315,6.739,E3,
10001325,9.936,D3,
10001336,11.304499999999999,D1,
10001389,9.3725,D3,
10001577,7.314,E2,
10001635,7.394499999999999,E2,
10001637,12.408499999999998,C3,
10001640,7.359999999999999,E2,
