Student_ID,Course_Grade_Point,Overall_Grade,Warning
10000186,11.051499999999999,D1,
10000196,7.049499999999999,E2,
10000197,6.669999999999999,E3,
10000203,6.279,E3,
10000206,11.8565,D1,
10000215,6.382499999999999,E3,
10000219,7.187499999999999,E2,
10000226,4.6805,F2,
10000228,6.911499999999999,E3,
10000242,12.741999999999999,C3,
10000247,6.5665,E3,
10000253,10.3385,D2,
10000256,10.419,D2,
10000262,7.406,E2,
10000276,7.888999999999999,E2,
10000281,15.639999999999999,B3,
10000287,8.5215,E1,
10000292,7.187499999999999,E2,
10000293,2.1045,G1,
10000294,9.418499999999998,D3,
10000297,15.7665,B3,
10000300,8.5445,E1,
10000306,4.9795,F2,
10000310,11.477,D1,
10000318,9.1885,D3,
10000324,15.455999999999998,B3,
10000333,3.036,F3,
10000340,8.325999999999999,E1,
10000342,4.508,F2,
10000348,4.0825,F2,
10000352,4.646,F2,
10000354,4.2204999999999995,F2,
10000356,11.2815,D1,
10000360,6.140999999999999,E3,
10000363,10.959499999999998,D2,
10000365,10.304,D2,
10000370,9.66,D3,
10000378,6.520499999999999,E3,
10000383,7.314,E2,
10000385,12.362499999999999,C3,
10000387,2.1275,G1,
10000389,7.624499999999999,E2,
10000421,8.578999999999999,E1,
10000423,6.715999999999999,E3,
10000436,9.809499999999998,D3,
10000445,9.591,D3,
10000474,10.879,D2,
10000476,7.382999999999999,E2,
10000713,10.695,D2,
10000768,7.900499999999999,E2,
10000774,15.616999999999999,B3,
10000849,7.13,E2,
10000910,9.591,D3,
10000932,4.438999999999999,F2,
10000976,12.270499999999998,C3,
10000997,12.42,C3,
10001315,6.819499999999999,E3,
10001325,9.0735,D3,
10001362,12.42,C3,
