Student_ID,Course_Grade_Point,Overall_Grade,Warning
10001882,5.9799999999999995,F1,
10001883,2.921,G1,
10001888,11.442499999999999,D1,
10001898,10.809999999999999,D2,
10001902,4.093999999999999,F2,
10001911,13.822999999999999,C2,
10001913,8.786,E1,
10001917,16.295499999999997,B2,
10001925,10.258,D2,
10001942,6.658499999999999,E3,
10001943,11.385,D1,
10001945,14.6165,C1,
10001954,9.6715,D3,
10001956,12.3165,C3,
10001963,8.590499999999999,E1,
10001989,6.4285,E3,
10001991,9.6485,D3,
10001992,10.718,D2,
10002004,8.6365,E1,
10002006,6.785,E3,
10002009,3.542,F3,
10002030,8.1305,E1,
10002037,1.3339999999999999,G1,
10002046,13.443499999999998,C2,
10002049,2.7944999999999998,G1,
10002061,14.6165,C1,
10002065,3.5304999999999995,F3,
10002081,13.052499999999998,C2,
10002083,11.661,D1,
10002100,8.072999999999999,E1,
10002106,5.451,F1,
10002109,14.121999999999998,C1,
10002117,6.095,E3,
10002125,4.83,F2,
10002126,7.543999999999999,E2,
10002153,14.501499999999998,C1,
10002169,7.060999999999999,E2,
10002170,12.005999999999998,C3,
10002183,6.9805,E3,
10002194,7.6015,E2,
10002196,2.2769999999999997,G1,
10002201,5.082999999999999,F1,
10002207,10.3385,D2,
10002219,9.9475,D3,
10002222,7.935,E2,
10002252,7.831499999999999,E2,
10002255,12.350999999999999,C3,
10002256,12.741999999999999,C3,
10002259,4.3125,F2,
